Oil Priority,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Deniz Best Kebab,kebab,"31, West Green Road, N15 2, London",N15 2,+44 20 8616 8921,,51.5840242,-0.0745119,OpenStreetMap,False,,
HIGH,Deniz Best Kebab,kebab,"31, West Green Road, N15 3, London",N15 3,+44 20 8616 8921,,51.5840242,-0.0745119,OpenStreetMap,False,,
HIGH,Deniz Best Kebab,kebab,"31, West Green Road, N15 7, London",N15 7,+44 20 8616 8921,,51.5840242,-0.0745119,OpenStreetMap,False,,
HIGH,Diamond Kebab,fast_food,"318, Green Lanes, N4 4, London",N4 4,,,51.5712913,-0.0960579,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 0, London",N4 0,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 1, London",N4 1,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 2, London",N4 2,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 3, London",N4 3,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 5, London",N4 5,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 6, London",N4 6,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 7, London",N4 7,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 8, London",N4 8,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N4 9, London",N4 9,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dinner Box,indian,"N8 7, London",N8 7,+44 20 7281 1955,,51.5714339,-0.118161,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 0, London",N11 0,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 1, London",N11 1,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 2, London",N11 2,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 3, London",N11 3,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 4, London",N11 4,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 5, London",N11 5,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 6, London",N11 6,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 7, London",N11 7,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 8, London",N11 8,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N11 9, London",N11 9,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N22 0, London",N22 0,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixon Chicken,chicken,"N22 4, London",N22 4,,,51.6068621,-0.1237192,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N2 8, London",N2 8,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N6 2, London",N6 2,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N8 4, London",N8 4,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 1, London",N22 1,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 2, London",N22 2,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 5, London",N22 5,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 6, London",N22 6,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 7, London",N22 7,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Dixy,chicken,"N22 9, London",N22 9,,,51.5975416,-0.1100237,OpenStreetMap,False,,
HIGH,Diyarbakir,kebab,"69, Grand Parade, N4 4, London",N4 4,+44 20 8809 2777,https://diyarbakirrestaurant.co.uk,51.577881,-0.0986642,OpenStreetMap,False,,
HIGH,Diyarbakir,kebab,"69, Grand Parade, N15 1, London",N15 1,+44 20 8809 2777,https://diyarbakirrestaurant.co.uk,51.577881,-0.0986642,OpenStreetMap,False,,
HIGH,Diyarbakir,kebab,"69, Grand Parade, N15 9, London",N15 9,+44 20 8809 2777,https://diyarbakirrestaurant.co.uk,51.577881,-0.0986642,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 0, London",N2 0,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 1, London",N2 1,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 2, London",N2 2,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 3, London",N2 3,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 4, London",N2 4,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 5, London",N2 5,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 6, London",N2 6,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 7, London",N2 7,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"N2 9, London",N2 9,,,51.589609,-0.1637662,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 0, London",N4 0,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 1, London",N4 1,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 2, London",N4 2,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 3, London",N4 3,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 5, London",N4 5,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 6, London",N4 6,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N4 7, London",N4 7,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 0, London",N8 0,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 1, London",N8 1,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 2, London",N8 2,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 5, London",N8 5,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 6, London",N8 6,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 7, London",N8 7,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 8, London",N8 8,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"151, Tottenham Lane, N8 9, London",N8 9,,,51.5821737,-0.1193747,OpenStreetMap,False,,
HIGH,Domino's,pizza,"43, Green Lanes, N22 0, London",N22 0,,,51.6094827,-0.110159,OpenStreetMap,False,,
HIGH,Domino's,pizza,"43, Green Lanes, N22 3, London",N22 3,,,51.6094827,-0.110159,OpenStreetMap,False,,
HIGH,Domino's,pizza,"43, Green Lanes, N22 4, London",N22 4,,,51.6094827,-0.110159,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N2 8, London",N2 8,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N6 2, London",N6 2,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N8 4, London",N8 4,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 1, London",N22 1,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 2, London",N22 2,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 5, London",N22 5,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 6, London",N22 6,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 7, London",N22 7,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Daddy,kebab,"N22 9, London",N22 9,,,51.5970586,-0.1101234,OpenStreetMap,False,,
HIGH,Doner Kebab,kebab,"4A, Clifton Terrace, N4 9, London",N4 9,,,51.5654922,-0.1080971,OpenStreetMap,False,,
HIGH,Durazzo Pizzeria,pizza,"4, Queens Parade, N8 4, London",N8 4,+44 20 8127 5460,,51.5866416,-0.1010351,OpenStreetMap,False,,
HIGH,Durazzo Pizzeria,pizza,"4, Queens Parade, N15 1, London",N15 1,+44 20 8127 5460,,51.5866416,-0.1010351,OpenStreetMap,False,,
HIGH,E-Mono,kebab,"N4 9, London",N4 9,,,51.5657999,-0.1070138,OpenStreetMap,False,,
HIGH,EFC Chicken & Pizza,chicken;pizza,"346, Muswell Hill Broadway, N10 4, London",N10 4,+44 20 8444 8415,,51.5914161,-0.141976,OpenStreetMap,False,,
HIGH,EFC Chicken & Pizza,chicken;pizza,"346, Muswell Hill Broadway, N10 5, London",N10 5,+44 20 8444 8415,,51.5914161,-0.141976,OpenStreetMap,False,,
HIGH,EFC Chicken & Pizza,chicken;pizza,"346, Muswell Hill Broadway, N10 6, London",N10 6,+44 20 8444 8415,,51.5914161,-0.141976,OpenStreetMap,False,,
HIGH,Eddie's Bakery,pizza,"13, N4 9, London",N4 9,,,51.5661215,-0.1072586,OpenStreetMap,False,,
HIGH,Espresso Pizza,pizza,"110, Myddleton Road, N11 5, London",N11 5,+44 20 8889 9477,,51.6065406,-0.1184403,OpenStreetMap,False,,
HIGH,Espresso Pizza,pizza,"110, Myddleton Road, N22 0, London",N22 0,+44 20 8889 9477,,51.6065406,-0.1184403,OpenStreetMap,False,,
HIGH,Espresso Pizza,pizza,"110, Myddleton Road, N22 4, London",N22 4,+44 20 8889 9477,,51.6065406,-0.1184403,OpenStreetMap,False,,
HIGH,Espresso Pizza,pizza,"110, Myddleton Road, N22 6, London",N22 6,+44 20 8889 9477,,51.6065406,-0.1184403,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 0, London",N6 0,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 1, London",N6 1,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 3, London",N6 3,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 4, London",N6 4,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 5, London",N6 5,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 6, London",N6 6,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 7, London",N6 7,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fabio's Kitchen,pizza,"171, Archway Road, N6 8, London",N6 8,,,51.5729673,-0.1407532,OpenStreetMap,False,,
HIGH,Fatisa Cafe Pizzeria,pizza,"292, High Road, N22 0, London",N22 0,,,51.6031682,-0.1116709,OpenStreetMap,False,,
HIGH,Fatisa Cafe Pizzeria,pizza,"292, High Road, N22 3, London",N22 3,,,51.6031682,-0.1116709,OpenStreetMap,False,,
HIGH,Fatisa Cafe Pizzeria,pizza,"292, High Road, N22 4, London",N22 4,,,51.6031682,-0.1116709,OpenStreetMap,False,,
HIGH,Fatisa Cafe Pizzeria,pizza,"292, High Road, N22 5, London",N22 5,,,51.6031682,-0.1116709,OpenStreetMap,False,,
HIGH,Fatisa Cafe Pizzeria,pizza,"292, High Road, N22 6, London",N22 6,,,51.6031682,-0.1116709,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N15 3, London",N15 3,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 0, London",N17 0,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 1, London",N17 1,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 2, London",N17 2,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 3, London",N17 3,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 4, London",N17 4,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 5, London",N17 5,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 6, London",N17 6,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 7, London",N17 7,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 8, London",N17 8,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Favorite Chicken,chicken,"N17 9, London",N17 9,,,51.5915681,-0.069672,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 0, London",N11 0,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 1, London",N11 1,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 2, London",N11 2,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 3, London",N11 3,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 4, London",N11 4,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 5, London",N11 5,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 6, London",N11 6,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 7, London",N11 7,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 8, London",N11 8,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N11 9, London",N11 9,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N22 0, London",N22 0,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firat Kebab and Fish Bar,fast_food,"N22 4, London",N22 4,,,51.6071286,-0.1244528,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 0, London",N4 0,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 1, London",N4 1,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 2, London",N4 2,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 3, London",N4 3,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 5, London",N4 5,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 6, London",N4 6,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 7, London",N4 7,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 8, London",N4 8,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N4 9, London",N4 9,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 0, London",N8 0,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 1, London",N8 1,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 2, London",N8 2,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 6, London",N8 6,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 7, London",N8 7,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 8, London",N8 8,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Firezza,pizza,"10, Ferme Park Road, N8 9, London",N8 9,+44 20 8341 0099,https://www.firezza.com/,51.5740924,-0.112427,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 0, London",N6 0,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 1, London",N6 1,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 3, London",N6 3,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 4, London",N6 4,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 5, London",N6 5,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 6, London",N6 6,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 7, London",N6 7,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish Fish,fish_and_chips,"N6 8, London",N6 8,,,51.5732958,-0.1410626,OpenStreetMap,False,,
HIGH,Fish and Chips,fish_and_chips,"131, Colney Hatch Lane, N10 3, London",N10 3,+44 20 8883 0429,,51.6009409,-0.1481652,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N2 8, London",N2 8,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N6 2, London",N6 2,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N8 4, London",N8 4,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N22 1, London",N22 1,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N22 2, London",N22 2,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N22 5, London",N22 5,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N22 7, London",N22 7,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Five Guys,burger,"N22 9, London",N22 9,,https://restaurants.fiveguys.co.uk/greater-london/unit-12,51.5946692,-0.1085206,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 0, London",N4 0,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 1, London",N4 1,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 2, London",N4 2,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 3, London",N4 3,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 5, London",N4 5,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 6, London",N4 6,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 7, London",N4 7,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 8, London",N4 8,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flame n Taste,fast_food,"N4 9, London",N4 9,,,51.5706432,-0.116114,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 0, London",N11 0,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 1, London",N11 1,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 2, London",N11 2,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 3, London",N11 3,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 4, London",N11 4,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 5, London",N11 5,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 6, London",N11 6,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 7, London",N11 7,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 8, London",N11 8,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N11 9, London",N11 9,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N22 0, London",N22 0,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Flavas Chicken & Pizza,fast_food,"N22 4, London",N22 4,,,51.6072664,-0.1239793,OpenStreetMap,False,,
HIGH,Food Box van,fast_food,"N15 0, London",N15 0,,,51.5749431,-0.0863074,OpenStreetMap,False,,
HIGH,Food Box van,fast_food,"N15 4, London",N15 4,,,51.5749431,-0.0863074,OpenStreetMap,False,,
HIGH,Food Box van,fast_food,"N15 5, London",N15 5,,,51.5749431,-0.0863074,OpenStreetMap,False,,
HIGH,Food Box van,fast_food,"N15 6, London",N15 6,,,51.5749431,-0.0863074,OpenStreetMap,False,,
HIGH,Food Box van,fast_food,"N15 8, London",N15 8,,,51.5749431,-0.0863074,OpenStreetMap,False,,
HIGH,Forks & Green,burger;pasta;salad,"338, Philip Lane, N15 1, London",N15 1,+44 20 8881 5268,https://www.forksandgreen.co.uk/,51.586809,-0.0879142,OpenStreetMap,False,,
HIGH,Forks & Green,burger;pasta;salad,"338, Philip Lane, N15 9, London",N15 9,+44 20 8881 5268,https://www.forksandgreen.co.uk/,51.586809,-0.0879142,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 0, London",N10 0,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 1, London",N10 1,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 2, London",N10 2,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 4, London",N10 4,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 5, London",N10 5,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 6, London",N10 6,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 7, London",N10 7,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 8, London",N10 8,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Fornaaro Pizzeria,pizza,"43, Muswell Hill Road, N10 9, London",N10 9,,https://www.fornarouk.com,51.5858627,-0.1472697,OpenStreetMap,False,,
HIGH,Franco Manca,pizza,"278, Muswell Hill Broadway, N10 4, London",N10 4,,,51.5910933,-0.1414649,OpenStreetMap,False,,
HIGH,Franco Manca,pizza,"278, Muswell Hill Broadway, N10 5, London",N10 5,,,51.5910933,-0.1414649,OpenStreetMap,False,,
